normal_1,normal_2,uniform_1,uniform_2
0.30471707975443135,5.352554071456372,0.3627628403177876,2.3021444117971397
-1.0399841062404955,6.7982469679982245,0.9424064359661544,2.944810897490332
0.7504511958064572,2.0554587683326275,0.2552022002257164,-0.08361462797931396
0.9405647163912139,4.429403675224901,0.8349611955083494,-0.23914179613964892
-1.9510351886538364,6.65830659075824,0.8968556283127211,-1.0181304984398647
-1.302179506862318,5.131200296685188,0.7358722555328657,1.6745556877686871
0.12784040316728537,7.93466762415496,0.2146772778894641,0.9335170079896598
-0.3162425923435822,1.8481532836261634,0.26036906836646867,-0.8198129185632148
-0.016801157504288795,1.6199964641077336,0.9711178654697421,0.11125008957780858
-0.85304392757358,6.539373033245436,0.07582906612114382,-1.765075360289016
0.8793979748628286,6.73161442986555,0.11708590720412604,1.1639618917858627
0.7777919354289483,4.6134999863363335,0.9785697343780232,-1.4872587173188372
0.06603069756121605,5.800788800091449,0.77689477419072,-0.9027235858646425
1.1272412069680329,6.490413955262813,0.7463838510602108,-2.5912885158496275
0.4675093422520456,3.3722735882965074,0.16020776114570034,-1.6807773723007104
-0.8592924628832382,3.586303249901402,0.48893883152641904,-1.830704695050707
0.36875078408249884,5.379452358397273,0.8407626024845618,1.4118401010473611
-0.9588826008289989,6.80817791978744,0.3288707012092227,1.1668067306388863
0.8784503013072725,2.6680861472840305,0.1927651324144105,0.22886285312951782
-0.049925910986252896,4.604104736129961,0.010945317768133012,-0.6776609311814303
-0.18486236354526056,4.511526736591122,0.622542484860761,2.336478717525491
-0.6809295444039414,5.835918210085528,0.2938103102817945,2.3045000863388925
1.2225413386740303,4.982603259982332,0.8636724268785406,0.6170110391938997
-0.15452948206880215,3.9082328323942814,0.28351808675954027,0.9476882701406997
-0.4283278221631072,7.497131561514811,0.15157581218450333,1.7787042341415613
-0.3521335504882296,3.92148503675836,0.9604475120043181,1.3366497517274252
0.5323091855533487,4.415807273957093,0.9647770122545095,-1.6505911068745154
0.36544406436407834,1.8170047281607529,0.6850238283527401,0.02016421017694392
0.4127326115959884,3.5727482463082096,0.9283857025962712,-2.088684577789656
0.43082100300788273,6.0321521526780995,0.16183358124878278,1.8562851209429883
2.1416476008704612,5.64120391270972,0.4603408599702943,0.9214611830945645
-0.4064150163846156,6.1990339801315235,0.20415889096427808,2.8745473048635013
-0.5122427290715373,6.10196457189134,0.4787832581950291,-2.1809418813812282
-0.8137727282478777,9.175428072590307,0.7911779987468056,0.06088610804042527
0.6159794225754956,3.50428234510618,0.8449278470000635,1.3440620295682544
1.1289722927208916,1.761152513130423,0.004164394267699989,2.2040539952151086
-0.11394745765487507,2.8988940078569523,0.38950339669986234,2.1203863874327773
-0.840156476962528,3.5926963283368174,0.9940686871124756,-1.7880032374326782
-0.8244812156912396,3.051346126766178,0.5893149618150351,2.8939256319592115
0.6505927878247011,5.187321695289708,0.29619592969795183,2.888056725851997
0.7432541712034423,7.505309811114042,0.38899426004176285,2.814351886989441
0.543154268305195,8.07931814593983,0.32256374663379284,0.681676858173589
-0.6655097072886943,6.0086170036932085,0.4475984300304344,1.9916115508430319
0.23216132306671977,9.28254443090803,0.44448663359163554,-2.5437983537951734
0.11668580914072822,4.287253886867162,0.5068633051974636,-1.4672374997513165
0.21868859672901295,1.734961915995147,0.46450600719232327,-2.4480245971986547
0.8714287779481898,7.106356135776339,0.5161136849564841,0.03336430225381726
0.22359554877468227,1.3228112165018748,0.027988950325183004,2.788380957066945
0.6789135630718949,3.4899939546003917,0.0544268964772433,0.895024501393231
0.06757906948889146,6.0402244648455925,0.37114397320797776,-0.2324872978624013
0.28911939868998415,4.795237039902439,0.8849415642419681,1.7570144155962137
0.6312882258385404,4.6180944742569885,0.7908323034015842,0.3020172211951533
-1.4571558198556664,2.638419934359988,0.11015364191156385,-0.2541139982976277
-0.31967121635730134,4.978395221133326,0.49483095874334804,0.7759690861101711
-0.4703726542927955,7.007324977475584,0.6045872709781563,0.07080412119420676
-0.6388778482433419,5.039935833072038,0.4811892428350897,0.8492712743578081
-0.27514225122668373,3.3395482407178783,0.6975666369790611,1.8158221245269497
1.4949413112343959,2.504923078805339,0.9972631580895212,-0.22548893072632148
-0.8658311156932432,3.3808108340888428,0.0964741299371713,-0.5098725077402104
0.9682783545914808,5.784667504828716,0.5155340314570022,0.351993223568013
-1.6828697716158048,5.68720452471942,0.5123714629625533,2.428521804665157
-0.33488502998577485,3.3989857988086625,0.5623787977306822,-0.46210629744653997
0.1627530651050056,0.5784811560358838,0.1669674559829577,2.086498319926114
0.5862223313592781,5.84002552734433,0.6383577909892191,0.7029772234886789
0.711226579792855,3.204585202049498,0.04434092258877631,-2.925617120444677
0.7933472351999252,6.378124958030567,0.7411234869318217,-0.1427845707154083
-0.3487250722484376,3.4877807157445004,0.6631595256401122,-1.7367874322667078
-0.46235179266456716,3.024199092660383,0.33042366841266313,-2.0978018395467375
0.8579758812571538,5.306343814519169,0.9889893611000494,-1.5933726820680625
-0.1913043248816149,9.715398460052738,0.8287783826711782,1.274516082917039
-1.2756863233379219,6.498059982233146,0.5395356350440232,0.7642963493961019
-1.1332872140034806,5.2724385984117035,0.9905104099356066,0.22111876999230806
-0.9194522860016113,5.717703072761936,0.83009064372828,-0.028388757480315663
0.49716074405376404,1.4977682770288054,0.1379772801366147,-0.6649319650385734
0.14242573607056525,2.7553192584948873,0.5910606041894271,2.319407372285802
0.6904853540677682,-0.02185773009427816,0.5808576366829495,2.594725428397778
-0.42725264633653426,8.459747789153244,0.6529451717194997,1.5866267852269815
0.15853969107671423,8.054772058311496,0.9407565915774286,-1.2706527210090444
0.6255903939673367,5.78563705242982,0.49203191330584284,2.48318449459044
-0.3093465397202384,5.270230206168409,0.07738146368381527,1.9148122607241522
0.45677523755741145,1.8968199950048397,0.4793313605253495,-2.255841343534705
-0.6619259410666513,4.561400079498618,0.7877943869151429,-0.9499346953671706
-0.3630538465650718,8.584783756807784,0.35860877479355013,-1.0343643820254296
-0.3817378939983291,5.262831996391428,0.027104905920941835,1.3802806870213669
-1.1958396455890397,3.870707067576207,0.30324322190664277,0.14339136353978388
0.4869724807855818,1.4838586799927733,0.682149944702962,-1.3986924939155005
-0.46940234020272387,7.760611455461611,0.08600942808588152,-1.6152322984695142
0.01249411872768743,4.859832397944688,0.37596480868924853,-0.2549697413973011
0.48074665890590895,1.4865322932743417,0.13313083500083545,0.9957421785676854
0.4465311760299441,3.151468635856916,0.4759285917311892,0.0523556046462883
0.6653851089727862,2.4449239652837393,0.14151349177208772,-1.4337989440839807
-0.09848548450942361,4.736512948576056,0.10903697500971032,0.719910425798252
-0.42329831204415375,5.414677939225637,0.6977987919285027,2.9934738462972152
-0.07971821090639905,3.993565871442951,0.15800158863701075,-1.9399874924699345
-1.6873344339580298,6.554093192973763,0.15479579458382753,0.1703974541060569
-1.4471124724230873,5.157604480944883,0.592519175466111,-0.7460632201709301
-1.3226996123544024,7.12462477054426,0.04359381156584852,-1.6895047050280503
-0.9972468276014818,4.285611843838562,0.032992628800192825,2.252953374850577
0.3997742267234366,11.090651184022292,0.4314462689471066,2.7466230150022275
-0.9054790553600608,3.871022553052085,0.3650954832245593,-0.89882530473289
-0.3781625540393897,3.193340016488256,0.5446194021654954,-0.916256512218623
1.2992282977860654,2.947398899808485,0.9934846172902484,-2.4494274890630683
-0.35626397106142593,4.578118546891389,0.4347064960257918,0.7065192949317691
0.7375155684670865,1.5609278182684325,0.5760583774571914,-2.8407278585942146
-0.933617680009877,5.5891256876556215,0.9192436261790266,-0.02273748820005972
-0.20543755786763002,1.189392460870386,0.48317910302138356,-2.0831128039232274
-0.9500220549105812,5.323341848114462,0.7811205255721377,1.033909707917528
-0.3390330759005625,2.2974965118072936,0.548652535942732,2.5734605647803446
0.8403081374573955,4.237413185239815,0.6372072478236543,-2.4673038694620435
-1.7273204231923487,6.2090807982647185,0.9325024402771707,1.6664428848578532
0.43442364354585733,9.608075367752708,0.000703768317688036,1.9834086166492895
0.2377356023322779,2.843998958437686,0.9009398892519755,-1.9427621568656064
-0.5941499556967944,4.699365101147216,0.4976920196570388,2.535853809792253
-1.4460578543884546,3.5524826504489155,0.6067643692415541,0.725507036332995
0.07212950771386951,3.260259354878409,0.4500579719625114,0.2096216490174576
-0.5294927090638024,3.570053340060911,0.26091862935232357,1.02847502869432
0.23267621135470395,6.648132951273878,0.06600719011692313,-1.2713451917904917
0.02185214552344288,4.02388827153924,0.9451257094832697,-2.8475347996126796
1.6017788913209154,9.49862539654171,0.6238762062747361,-0.34769265814748707
-0.23935562747302427,5.831958511789468,0.8734707374618105,1.4600784222301115
-1.023497492621865,2.9799786776518498,0.2908082830548798,2.511902355733877
0.17927563495631615,4.266589635709845,0.27799894919878765,-0.41937709621177977
0.21999668397176517,3.3963060199200212,0.3357844447072895,-1.418113850389533
1.3591875752404365,6.600137305893428,0.23103822893940773,-2.2122269833204076
0.8351112459145785,1.7224406868694944,0.4979707133846316,2.6129660086412683
0.35687105914950934,2.3180972391283796,0.9362415471612012,-1.6143295447282793
1.4633028912195618,3.8169077625017174,0.8760626716299819,2.4664273941180714
-1.188763054322851,6.365893586276651,0.49510045396198965,-1.8974627786300646
-0.6397515327497477,7.466120549645545,0.3487624658260249,-2.891203565009704
-0.9265759414055249,7.761084381545686,0.6116878027635583,-1.6546780474510236
-0.38980980315576796,6.059603039895061,0.6122581334790421,-0.04326277871821049
-1.3766861475563088,4.83422092728396,0.6837640890040149,-0.9077700296414517
0.6351509468144043,6.589251624627986,0.5356000258314548,2.4463244195062277
-0.22222269709877338,2.710998765136579,0.02675526020670249,0.2705072203689689
-1.4708062945026579,1.310685555967547,0.0760465173472934,-2.2933830838799985
-1.0155790812075416,5.873275155372978,0.9737749854048381,0.7519919197544278
0.3135138474501953,2.9886431657023,0.7462352951331873,-0.6663188921427701
0.8381265678943811,4.8693865356690385,0.9482468986022224,1.0736480724147
1.9967308916917865,5.239254031745629,0.3395256010183033,1.7170601793909612
2.9138624660073296,5.496239118356593,0.5349494183132941,2.913308669799763
0.4144094332759964,6.875583077050104,0.32195191908664933,0.4598763526834224
-0.9895381200318641,6.664150376583462,0.9089350467822876,-0.7994959777893407
-2.132046280731309,5.390000134335381,0.2877333831660933,-0.3983978911381949
0.2677114623438358,4.115969439061189,0.6938113038714862,-0.5842695362028953
-0.812941095310326,5.215524177352642,0.17505557489113266,-0.2967760076503916
-0.41535726017968533,3.8075791666501573,0.10525145107667266,-2.819647988430147
-0.6120967990598081,4.607142155987658,0.15563456430634126,-1.516030567668925
-0.14079088641638526,10.236346847160828,0.529455266616154,2.92656482680701
1.0659802307876436,5.364379401767081,0.8445410405091966,2.568087162762021
0.15704856744534462,5.900490034075097,0.9992797251729059,-2.7102661954766285
-0.1586348370386883,3.589038701939276,0.6226830438277805,2.8774852660055394
-1.0356537528258116,7.040146832859736,0.5336035318471664,1.7517249758178421
-1.674682944704357,6.520544845326849,0.7868825904651726,-2.9835172431746346
-0.4863079090733309,6.53470510931017,0.06374420255455882,2.4807813312831124
-0.05378255081832049,5.429782493506926,0.8093972353459399,2.762215387883053
1.767929913579883,7.068380191533541,0.7583795409918271,0.7725481084071435
0.13027452147288585,7.543370393269466,0.5295415261049545,1.7299740106663442
0.9827395110230576,5.56619783869859,0.022986975746400073,-1.004810067561228
-0.49929559853915206,4.770775281999354,0.20219698052466417,0.4339275692934903
-1.1849437664170246,6.789141980229521,0.36971259940431145,1.389299694828706
-0.9651167622323719,3.1917493868805127,0.9412222259289457,0.36756535639584476
